Time	CellId	RNTI	BWPId	SINR(dB)
8.21507	1	1	0	32.3669
8.22007	1	1	0	32.365
8.22507	1	1	0	32.3631
8.22607	1	1	0	32.3628
8.23007	1	1	0	32.3613
8.23507	1	1	0	32.3594
8.24007	1	1	0	32.3575
8.24507	1	1	0	32.3557
8.25007	1	1	0	32.3538
8.25507	1	1	0	32.352
8.26007	1	1	0	32.3501
8.26507	1	1	0	32.3482
8.27007	1	1	0	32.3464
8.27507	1	1	0	32.3445
8.28007	1	1	0	32.3426
8.28507	1	1	0	32.3408
8.29007	1	1	0	32.3389
8.29507	1	1	0	32.337
8.30007	1	1	0	32.3352
8.30507	1	1	0	32.3333
8.30607	1	1	0	32.3329
8.31007	1	1	0	32.3314
8.31507	1	1	0	32.3296
8.32007	1	1	0	32.3277
8.32507	1	1	0	32.3258
8.33007	1	1	0	32.324
8.33507	1	1	0	32.3221
8.34007	1	1	0	32.3203
8.34507	1	1	0	32.3184
8.35007	1	1	0	32.3165
8.35507	1	1	0	32.3147
8.36007	1	1	0	32.3128
8.36507	1	1	0	32.3109
8.37007	1	1	0	32.3091
8.37507	1	1	0	32.3072
8.38007	1	1	0	32.3053
8.38507	1	1	0	32.3035
8.38607	1	1	0	32.3031
8.39007	1	1	0	32.3016
8.39507	1	1	0	32.2997
8.40007	1	1	0	32.2979
8.40507	1	1	0	32.296
8.41007	1	1	0	32.2941
8.41507	1	1	0	32.2923
8.42007	1	1	0	32.2904
8.42507	1	1	0	32.2885
8.43007	1	1	0	32.2867
8.43507	1	1	0	32.2848
8.44007	1	1	0	32.2829
8.44507	1	1	0	32.2811
8.45007	1	1	0	32.2792
8.45507	1	1	0	32.2773
8.46007	1	1	0	32.2755
8.46507	1	1	0	32.2736
8.46607	1	1	0	32.2732
8.47007	1	1	0	32.2717
8.47507	1	1	0	32.2699
8.48007	1	1	0	32.268
8.48507	1	1	0	32.2661
8.49007	1	1	0	32.2643
8.49507	1	1	0	32.2624
8.50007	1	1	0	32.2605
8.50507	1	1	0	32.2587
8.51007	1	1	0	32.2568
8.51507	1	1	0	32.2549
8.51607	1	1	0	32.2546
8.51707	1	1	0	32.2542
8.52007	1	1	0	32.2531
8.52207	1	1	0	32.2523
8.52507	1	1	0	32.2512
8.53007	1	1	0	32.2493
8.53507	1	1	0	32.2475
8.54007	1	1	0	32.2456
8.54507	1	1	0	32.2437
8.54607	1	1	0	32.2434
8.55007	1	1	0	32.2419
8.55507	1	1	0	32.24
8.56007	1	1	0	32.2381
8.56507	1	1	0	32.2363
8.57007	1	1	0	32.2344
8.57507	1	1	0	32.2325
8.58007	1	1	0	32.2307
8.58507	1	1	0	32.2288
8.59007	1	1	0	32.2269
8.59507	1	1	0	32.2251
8.60007	1	1	0	32.2232
8.60507	1	1	0	32.2213
8.61007	1	1	0	32.2195
8.61507	1	1	0	32.2176
8.62007	1	1	0	32.2157
8.62507	1	1	0	32.2139
8.62607	1	1	0	32.2135
8.63007	1	1	0	32.212
8.63507	1	1	0	32.2101
8.64007	1	1	0	32.2082
8.64507	1	1	0	32.2064
8.65007	1	1	0	32.2045
8.65507	1	1	0	32.2026
8.66007	1	1	0	32.2008
8.66507	1	1	0	32.1989
8.67007	1	1	0	32.197
8.67507	1	1	0	32.1952
8.68007	1	1	0	32.1933
8.68507	1	1	0	32.1914
8.69007	1	1	0	32.1896
8.69507	1	1	0	32.1877
8.70007	1	1	0	32.1858
8.70507	1	1	0	32.184
8.70607	1	1	0	32.1836
8.71007	1	1	0	32.1821
8.71507	1	1	0	32.1802
8.72007	1	1	0	32.1783
8.72507	1	1	0	32.1765
8.73007	1	1	0	32.1746
8.73507	1	1	0	32.1727
8.74007	1	1	0	32.1709
8.74507	1	1	0	32.169
8.75007	1	1	0	32.1671
8.75507	1	1	0	32.1653
8.76007	1	1	0	32.1634
8.76507	1	1	0	32.1615
8.77007	1	1	0	32.1596
8.77507	1	1	0	32.1578
8.78007	1	1	0	32.1559
8.78507	1	1	0	32.154
8.78607	1	1	0	32.1537
8.79007	1	1	0	32.1522
8.79507	1	1	0	32.1503
8.80007	1	1	0	32.1484
8.80507	1	1	0	32.1466
8.81007	1	1	0	32.1447
8.81507	1	1	0	32.1428
8.82007	1	1	0	32.1409
8.82507	1	1	0	32.1391
8.83007	1	1	0	32.1372
8.83507	1	1	0	32.1353
8.84007	1	1	0	32.1335
8.84507	1	1	0	32.1316
8.85007	1	1	0	32.1297
8.85507	1	1	0	32.1279
8.86007	1	1	0	32.126
8.86507	1	1	0	32.1241
8.86607	1	1	0	32.1237
8.87007	1	1	0	32.1222
8.87507	1	1	0	32.1204
8.88007	1	1	0	32.1185
8.88507	1	1	0	32.1166
8.89007	1	1	0	32.1148
8.89507	1	1	0	32.1129
8.90007	1	1	0	32.111
8.90507	1	1	0	32.1091
8.91007	1	1	0	32.1073
8.91507	1	1	0	32.1054
8.92007	1	1	0	32.1035
8.92507	1	1	0	32.1017
8.93007	1	1	0	32.0998
8.93507	1	1	0	32.0979
8.94007	1	1	0	32.096
8.94507	1	1	0	32.0942
8.94607	1	1	0	32.0938
8.95007	1	1	0	32.0923
8.95507	1	1	0	32.0904
8.96007	1	1	0	32.0886
8.96507	1	1	0	32.0867
8.97007	1	1	0	32.0848
8.97507	1	1	0	32.0829
8.98007	1	1	0	32.0811
8.98507	1	1	0	32.0792
8.99007	1	1	0	32.0773
8.99507	1	1	0	32.0755
9.00007	1	1	0	32.0736
9.00507	1	1	0	32.0717
9.01007	1	1	0	32.0698
9.01507	1	1	0	32.068
9.02007	1	1	0	32.0661
9.02507	1	1	0	32.0642
9.02607	1	1	0	32.0638
9.03007	1	1	0	32.0623
9.03507	1	1	0	32.0605
9.04007	1	1	0	32.0586
9.04507	1	1	0	32.0567
9.05007	1	1	0	32.0549
9.05507	1	1	0	32.053
9.06007	1	1	0	32.0511
9.06507	1	1	0	32.0492
9.07007	1	1	0	32.0474
9.07507	1	1	0	32.0455
9.08007	1	1	0	32.0436
9.08507	1	1	0	32.0417
9.09007	1	1	0	32.0399
9.09507	1	1	0	32.038
9.10007	1	1	0	32.0361
9.10507	1	1	0	32.0343
9.10607	1	1	0	32.0339
9.11007	1	1	0	32.0324
9.11507	1	1	0	32.0305
9.12007	1	1	0	32.0286
9.12507	1	1	0	32.0268
9.13007	1	1	0	32.0249
9.13507	1	1	0	32.023
9.14007	1	1	0	32.0211
9.14507	1	1	0	32.0193
9.15007	1	1	0	32.0174
9.15507	1	1	0	32.0155
9.16007	1	1	0	32.0137
9.16507	1	1	0	32.0118
9.17007	1	1	0	32.0099
9.17507	1	1	0	32.008
9.18007	1	1	0	32.0062
9.18507	1	1	0	32.0043
9.18607	1	1	0	32.0039
9.19007	1	1	0	32.0024
9.19507	1	1	0	32.0005
9.20007	1	1	0	31.9987
9.20507	1	1	0	31.9968
9.21007	1	1	0	31.9949
9.21507	1	1	0	31.993
9.22007	1	1	0	31.9912
9.22507	1	1	0	31.9893
9.23007	1	1	0	31.9874
9.23507	1	1	0	31.9855
9.24007	1	1	0	31.9837
9.24507	1	1	0	31.9818
9.25007	1	1	0	31.9799
9.25507	1	1	0	31.978
9.26007	1	1	0	31.9762
9.26507	1	1	0	31.9743
9.26607	1	1	0	31.9739
9.27007	1	1	0	31.9724
9.27507	1	1	0	31.9706
9.28007	1	1	0	31.9687
9.28507	1	1	0	31.9668
9.29007	1	1	0	31.9649
9.29507	1	1	0	31.9631
9.30007	1	1	0	31.9612
9.30507	1	1	0	31.9593
9.31007	1	1	0	31.9574
9.31507	1	1	0	31.9556
9.32007	1	1	0	31.9537
9.32507	1	1	0	31.9518
9.33007	1	1	0	31.9499
9.33507	1	1	0	31.9481
9.34007	1	1	0	31.9462
9.34507	1	1	0	31.9443
9.34607	1	1	0	31.9439
9.35007	1	1	0	31.9424
9.35507	1	1	0	31.9406
9.36007	1	1	0	31.9387
9.36507	1	1	0	31.9368
9.37007	1	1	0	31.9349
9.37507	1	1	0	31.9331
9.38007	1	1	0	31.9312
9.38507	1	1	0	31.9293
9.39007	1	1	0	31.9274
9.39507	1	1	0	31.9256
9.40007	1	1	0	31.9237
9.40507	1	1	0	31.9218
9.41007	1	1	0	31.9199
9.41507	1	1	0	31.9181
9.42007	1	1	0	31.9162
9.42507	1	1	0	31.9143
9.42607	1	1	0	31.9139
9.43007	1	1	0	31.9124
9.43507	1	1	0	31.9105
9.44007	1	1	0	31.9087
9.44507	1	1	0	31.9068
9.45007	1	1	0	31.9049
9.45507	1	1	0	31.903
9.46007	1	1	0	31.9012
9.46507	1	1	0	31.8993
9.47007	1	1	0	31.8974
9.47507	1	1	0	31.8955
9.48007	1	1	0	31.8937
9.48507	1	1	0	31.8918
9.49007	1	1	0	31.8899
9.49507	1	1	0	31.888
9.50007	1	1	0	31.8862
9.50507	1	1	0	31.8843
9.50607	1	1	0	31.8839
9.51007	1	1	0	31.8824
9.51507	1	1	0	31.8805
9.52007	1	1	0	31.8787
9.52507	1	1	0	31.8768
9.53007	1	1	0	31.8749
9.53507	1	1	0	31.873
9.54007	1	1	0	31.8712
9.54507	1	1	0	31.8693
9.55007	1	1	0	31.8674
9.55507	1	1	0	31.8655
9.56007	1	1	0	31.8636
9.56507	1	1	0	31.8618
9.57007	1	1	0	31.8599
9.57507	1	1	0	31.858
9.58007	1	1	0	31.8561
9.58507	1	1	0	31.8543
9.58607	1	1	0	31.8539
9.59007	1	1	0	31.8524
9.59507	1	1	0	31.8505
9.60007	1	1	0	31.8486
9.60507	1	1	0	31.8468
9.61007	1	1	0	31.8449
9.61507	1	1	0	31.843
9.62007	1	1	0	31.8411
9.62507	1	1	0	31.8393
9.63007	1	1	0	31.8374
9.63507	1	1	0	31.8355
9.64007	1	1	0	31.8336
9.64507	1	1	0	31.8317
9.65007	1	1	0	31.8299
9.65507	1	1	0	31.828
9.66007	1	1	0	31.8261
9.66507	1	1	0	31.8242
9.66607	1	1	0	31.8239
9.67007	1	1	0	31.8224
9.67507	1	1	0	31.8205
9.68007	1	1	0	31.8186
9.68507	1	1	0	31.8167
9.69007	1	1	0	31.8148
9.69507	1	1	0	31.813
9.70007	1	1	0	31.8111
9.70507	1	1	0	31.8092
9.71007	1	1	0	31.8073
9.71507	1	1	0	31.8055
9.72007	1	1	0	31.8036
9.72507	1	1	0	31.8017
9.73007	1	1	0	31.7998
9.73507	1	1	0	31.798
9.74007	1	1	0	31.7961
9.74507	1	1	0	31.7942
9.74607	1	1	0	31.7938
9.75007	1	1	0	31.7923
9.75507	1	1	0	31.7904
9.76007	1	1	0	31.7886
9.76507	1	1	0	31.7867
9.77007	1	1	0	31.7848
9.77507	1	1	0	31.7829
9.78007	1	1	0	31.7811
9.78507	1	1	0	31.7792
9.79007	1	1	0	31.7773
9.79507	1	1	0	31.7754
9.80007	1	1	0	31.7735
9.80507	1	1	0	31.7717
9.81007	1	1	0	31.7698
9.81507	1	1	0	31.7679
9.82007	1	1	0	31.766
9.82507	1	1	0	31.7642
9.82607	1	1	0	31.7638
9.83007	1	1	0	31.7623
9.83507	1	1	0	31.7604
9.84007	1	1	0	31.7585
9.84507	1	1	0	31.7566
9.85007	1	1	0	31.7548
9.85507	1	1	0	31.7529
9.86007	1	1	0	31.751
9.86507	1	1	0	31.7491
9.87007	1	1	0	31.7472
9.87507	1	1	0	31.7454
9.88007	1	1	0	31.7435
9.88507	1	1	0	31.7416
9.89007	1	1	0	31.7397
9.89507	1	1	0	31.7379
9.90007	1	1	0	31.736
9.90507	1	1	0	31.7341
9.90607	1	1	0	31.7337
9.91007	1	1	0	31.7322
9.91507	1	1	0	31.7303
9.92007	1	1	0	31.7285
9.92507	1	1	0	31.7266
9.93007	1	1	0	31.7247
9.93507	1	1	0	31.7228
9.94007	1	1	0	31.7209
9.94507	1	1	0	31.7191
9.95007	1	1	0	31.7172
9.95507	1	1	0	31.7153
9.96007	1	1	0	31.7134
9.96507	1	1	0	31.7116
9.97007	1	1	0	31.7097
9.97507	1	1	0	31.7078
9.98007	1	1	0	31.7059
9.98507	1	1	0	31.704
9.98607	1	1	0	31.7037
9.99007	1	1	0	31.7022
9.99507	1	1	0	31.7003
10.0001	1	1	0	31.6984
10.0051	1	1	0	31.6965
10.0101	1	1	0	31.6946
10.0151	1	1	0	31.6928
10.0201	1	1	0	31.6909
10.0251	1	1	0	31.689
10.0301	1	1	0	31.6871
10.0351	1	1	0	31.6852
10.0401	1	1	0	31.6834
10.0451	1	1	0	31.6815
10.0501	1	1	0	31.6796
10.0551	1	1	0	31.6777
10.0601	1	1	0	31.6759
10.0651	1	1	0	31.674
10.0661	1	1	0	31.6736
10.0701	1	1	0	31.6721
10.0751	1	1	0	31.6702
10.0801	1	1	0	31.6683
10.0851	1	1	0	31.6665
10.0901	1	1	0	31.6646
10.0951	1	1	0	31.6627
10.1001	1	1	0	31.6608
10.1051	1	1	0	31.6589
10.1101	1	1	0	31.6571
10.1151	1	1	0	31.6552
10.1201	1	1	0	31.6533
10.1251	1	1	0	31.6514
10.1301	1	1	0	31.6495
10.1351	1	1	0	31.6477
10.1401	1	1	0	31.6458
10.1451	1	1	0	31.6439
10.1461	1	1	0	31.6435
10.1501	1	1	0	31.642
10.1551	1	1	0	31.6401
10.1601	1	1	0	31.6383
10.1651	1	1	0	31.6364
10.1701	1	1	0	31.6345
10.1751	1	1	0	31.6326
10.1801	1	1	0	31.6307
10.1851	1	1	0	31.6289
10.1901	1	1	0	31.627
10.1951	1	1	0	31.6251
10.2001	1	1	0	31.6232
10.2051	1	1	0	31.6213
10.2101	1	1	0	31.6195
10.2151	1	1	0	31.6176
10.2201	1	1	0	31.6157
10.2251	1	1	0	31.6138
10.2261	1	1	0	31.6135
10.2301	1	1	0	31.6119
10.2351	1	1	0	31.6101
10.2401	1	1	0	31.6082
10.2451	1	1	0	31.6063
10.2501	1	1	0	31.6044
10.2551	1	1	0	31.6025
10.2601	1	1	0	31.6007
10.2651	1	1	0	31.5988
10.2701	1	1	0	31.5969
10.2751	1	1	0	31.595
10.2801	1	1	0	31.5931
10.2851	1	1	0	31.5913
10.2901	1	1	0	31.5894
10.2951	1	1	0	31.5875
10.3001	1	1	0	31.5856
10.3051	1	1	0	31.5837
10.3061	1	1	0	31.5834
10.3101	1	1	0	31.5819
10.3151	1	1	0	31.58
10.3201	1	1	0	31.5781
10.3251	1	1	0	31.5762
10.3301	1	1	0	31.5743
10.3351	1	1	0	31.5725
10.3401	1	1	0	31.5706
10.3451	1	1	0	31.5687
10.3501	1	1	0	31.5668
10.3551	1	1	0	31.5649
10.3601	1	1	0	31.5631
10.3651	1	1	0	31.5612
10.3701	1	1	0	31.5593
10.3751	1	1	0	31.5574
10.3801	1	1	0	31.5555
10.3851	1	1	0	31.5537
10.3861	1	1	0	31.5533
10.3901	1	1	0	31.5518
10.3951	1	1	0	31.5499
10.4001	1	1	0	31.548
10.4051	1	1	0	31.5461
10.4101	1	1	0	31.5443
10.4151	1	1	0	31.5424
10.4201	1	1	0	31.5405
10.4251	1	1	0	31.5386
10.4301	1	1	0	31.5367
10.4351	1	1	0	31.5349
10.4401	1	1	0	31.533
10.4451	1	1	0	31.5311
10.4501	1	1	0	31.5292
10.4551	1	1	0	31.5273
10.4601	1	1	0	31.5255
10.4651	1	1	0	31.5236
10.4661	1	1	0	31.5232
10.4701	1	1	0	31.5217
10.4751	1	1	0	31.5198
10.4801	1	1	0	31.5179
10.4851	1	1	0	31.516
10.4901	1	1	0	31.5142
10.4951	1	1	0	31.5123
10.5001	1	1	0	31.5104
10.5051	1	1	0	31.5123
10.5101	1	1	0	31.5142
10.5151	1	1	0	31.516
10.5201	1	1	0	31.5179
10.5211	1	1	0	31.5183
10.5221	1	1	0	31.5187
10.5251	1	1	0	31.5198
10.5261	1	1	0	31.5202
10.5271	1	1	0	31.5206
10.5301	1	1	0	31.5217
10.5311	1	1	0	31.5221
10.5321	1	1	0	31.5224
10.5351	1	1	0	31.5236
10.5361	1	1	0	31.5239
10.5371	1	1	0	31.5243
10.5401	1	1	0	31.5255
10.5451	1	1	0	31.5273
10.5461	1	1	0	31.5277
10.5501	1	1	0	31.5292
10.5551	1	1	0	31.5311
10.5601	1	1	0	31.533
10.5651	1	1	0	31.5349
10.5701	1	1	0	31.5367
10.5751	1	1	0	31.5386
10.5801	1	1	0	31.5405
10.5851	1	1	0	31.5424
10.5901	1	1	0	31.5443
10.5951	1	1	0	31.5461
10.6001	1	1	0	31.548
10.6051	1	1	0	31.5499
10.6101	1	1	0	31.5518
10.6151	1	1	0	31.5537
10.6201	1	1	0	31.5555
10.6251	1	1	0	31.5574
10.6261	1	1	0	31.5578
10.6301	1	1	0	31.5593
10.6351	1	1	0	31.5612
10.6401	1	1	0	31.5631
10.6451	1	1	0	31.5649
10.6501	1	1	0	31.5668
10.6551	1	1	0	31.5687
10.6601	1	1	0	31.5706
10.6651	1	1	0	31.5725
10.6701	1	1	0	31.5743
10.6751	1	1	0	31.5762
10.6801	1	1	0	31.5781
10.6851	1	1	0	31.58
10.6901	1	1	0	31.5819
10.6951	1	1	0	31.5837
10.7001	1	1	0	31.5856
10.7051	1	1	0	31.5875
10.7061	1	1	0	31.5879
10.7101	1	1	0	31.5894
10.7151	1	1	0	31.5913
10.7201	1	1	0	31.5931
10.7251	1	1	0	31.595
10.7301	1	1	0	31.5969
10.7351	1	1	0	31.5988
10.7401	1	1	0	31.6007
10.7451	1	1	0	31.6025
10.7501	1	1	0	31.6044
10.7551	1	1	0	31.6063
10.7601	1	1	0	31.6082
10.7651	1	1	0	31.6101
10.7701	1	1	0	31.6119
10.7751	1	1	0	31.6138
10.7801	1	1	0	31.6157
10.7851	1	1	0	31.6176
10.7861	1	1	0	31.618
10.7901	1	1	0	31.6195
10.7951	1	1	0	31.6213
10.8001	1	1	0	31.6232
10.8051	1	1	0	31.6251
10.8101	1	1	0	31.627
10.8151	1	1	0	31.6289
10.8201	1	1	0	31.6307
10.8251	1	1	0	31.6326
10.8301	1	1	0	31.6345
10.8351	1	1	0	31.6364
10.8401	1	1	0	31.6383
10.8451	1	1	0	31.6401
10.8501	1	1	0	31.642
10.8551	1	1	0	31.6439
10.8601	1	1	0	31.6458
10.8651	1	1	0	31.6477
10.8661	1	1	0	31.648
10.8701	1	1	0	31.6495
10.8751	1	1	0	31.6514
10.8801	1	1	0	31.6533
10.8851	1	1	0	31.6552
10.8901	1	1	0	31.6571
10.8951	1	1	0	31.6589
10.9001	1	1	0	31.6608
10.9051	1	1	0	31.6627
10.9101	1	1	0	31.6646
10.9151	1	1	0	31.6665
10.9201	1	1	0	31.6683
10.9251	1	1	0	31.6702
10.9301	1	1	0	31.6721
10.9351	1	1	0	31.674
10.9401	1	1	0	31.6759
10.9451	1	1	0	31.6777
10.9461	1	1	0	31.6781
10.9501	1	1	0	31.6796
10.9551	1	1	0	31.6815
10.9601	1	1	0	31.6834
10.9651	1	1	0	31.6852
10.9701	1	1	0	31.6871
10.9751	1	1	0	31.689
10.9801	1	1	0	31.6909
10.9851	1	1	0	31.6928
10.9901	1	1	0	31.6946
10.9951	1	1	0	31.6965
11.0001	1	1	0	31.6984
11.0051	1	1	0	31.7003
11.0101	1	1	0	31.7022
11.0151	1	1	0	31.704
11.0201	1	1	0	31.7059
11.0251	1	1	0	31.7078
11.0261	1	1	0	31.7082
11.0301	1	1	0	31.7097
11.0351	1	1	0	31.7116
11.0401	1	1	0	31.7134
11.0451	1	1	0	31.7153
11.0501	1	1	0	31.7172
11.0551	1	1	0	31.7191
11.0601	1	1	0	31.7209
11.0651	1	1	0	31.7228
11.0701	1	1	0	31.7247
11.0751	1	1	0	31.7266
11.0801	1	1	0	31.7285
11.0851	1	1	0	31.7303
11.0901	1	1	0	31.7322
11.0951	1	1	0	31.7341
11.1001	1	1	0	31.736
11.1051	1	1	0	31.7379
11.1061	1	1	0	31.7382
11.1101	1	1	0	31.7397
11.1151	1	1	0	31.7416
11.1201	1	1	0	31.7435
11.1251	1	1	0	31.7454
11.1301	1	1	0	31.7472
11.1351	1	1	0	31.7491
11.1401	1	1	0	31.751
11.1451	1	1	0	31.7529
11.1501	1	1	0	31.7548
11.1551	1	1	0	31.7566
11.1601	1	1	0	31.7585
11.1651	1	1	0	31.7604
11.1701	1	1	0	31.7623
11.1751	1	1	0	31.7642
11.1801	1	1	0	31.766
11.1851	1	1	0	31.7679
11.1861	1	1	0	31.7683
11.1901	1	1	0	31.7698
11.1951	1	1	0	31.7717
11.2001	1	1	0	31.7735
11.2051	1	1	0	31.7754
11.2101	1	1	0	31.7773
11.2151	1	1	0	31.7792
11.2201	1	1	0	31.7811
11.2251	1	1	0	31.7829
11.2301	1	1	0	31.7848
11.2351	1	1	0	31.7867
11.2401	1	1	0	31.7886
11.2451	1	1	0	31.7904
11.2501	1	1	0	31.7923
11.2551	1	1	0	31.7942
11.2601	1	1	0	31.7961
11.2651	1	1	0	31.798
11.2661	1	1	0	31.7983
11.2701	1	1	0	31.7998
11.2751	1	1	0	31.8017
11.2801	1	1	0	31.8036
11.2851	1	1	0	31.8055
11.2901	1	1	0	31.8073
11.2951	1	1	0	31.8092
11.3001	1	1	0	31.8111
11.3051	1	1	0	31.813
11.3101	1	1	0	31.8148
11.3151	1	1	0	31.8167
11.3201	1	1	0	31.8186
11.3251	1	1	0	31.8205
11.3301	1	1	0	31.8224
11.3351	1	1	0	31.8242
11.3401	1	1	0	31.8261
11.3451	1	1	0	31.828
11.3461	1	1	0	31.8284
11.3501	1	1	0	31.8299
11.3551	1	1	0	31.8317
11.3601	1	1	0	31.8336
11.3651	1	1	0	31.8355
11.3701	1	1	0	31.8374
11.3751	1	1	0	31.8393
11.3801	1	1	0	31.8411
11.3851	1	1	0	31.843
11.3901	1	1	0	31.8449
11.3951	1	1	0	31.8468
11.4001	1	1	0	31.8486
11.4051	1	1	0	31.8505
11.4101	1	1	0	31.8524
11.4151	1	1	0	31.8543
11.4201	1	1	0	31.8561
11.4251	1	1	0	31.858
11.4261	1	1	0	31.8584
11.4301	1	1	0	31.8599
11.4351	1	1	0	31.8618
11.4401	1	1	0	31.8636
11.4451	1	1	0	31.8655
11.4501	1	1	0	31.8674
11.4551	1	1	0	31.8693
11.4601	1	1	0	31.8712
11.4651	1	1	0	31.873
11.4701	1	1	0	31.8749
11.4751	1	1	0	31.8768
11.4801	1	1	0	31.8787
11.4851	1	1	0	31.8805
11.4901	1	1	0	31.8824
11.4951	1	1	0	31.8843
11.5001	1	1	0	31.8862
11.5051	1	1	0	31.888
11.5061	1	1	0	31.8884
11.5101	1	1	0	31.8899
11.5151	1	1	0	31.8918
11.5201	1	1	0	31.8937
11.5251	1	1	0	31.8955
11.5301	1	1	0	31.8974
11.5351	1	1	0	31.8993
11.5401	1	1	0	31.9012
11.5451	1	1	0	31.903
11.5501	1	1	0	31.9049
11.5551	1	1	0	31.9068
11.5601	1	1	0	31.9087
11.5651	1	1	0	31.9105
11.5701	1	1	0	31.9124
11.5751	1	1	0	31.9143
11.5801	1	1	0	31.9162
11.5851	1	1	0	31.9181
11.5861	1	1	0	31.9184
11.5901	1	1	0	31.9199
11.5951	1	1	0	31.9218
11.6001	1	1	0	31.9237
11.6051	1	1	0	31.9256
11.6101	1	1	0	31.9274
11.6151	1	1	0	31.9293
11.6201	1	1	0	31.9312
11.6251	1	1	0	31.9331
11.6301	1	1	0	31.9349
11.6351	1	1	0	31.9368
11.6401	1	1	0	31.9387
11.6451	1	1	0	31.9406
11.6501	1	1	0	31.9424
11.6551	1	1	0	31.9443
11.6601	1	1	0	31.9462
11.6651	1	1	0	31.9481
11.6661	1	1	0	31.9484
11.6701	1	1	0	31.9499
11.6751	1	1	0	31.9518
11.6801	1	1	0	31.9537
11.6851	1	1	0	31.9556
11.6901	1	1	0	31.9574
11.6951	1	1	0	31.9593
11.7001	1	1	0	31.9612
11.7051	1	1	0	31.9631
11.7101	1	1	0	31.9649
11.7151	1	1	0	31.9668
11.7201	1	1	0	31.9687
11.7251	1	1	0	31.9706
11.7301	1	1	0	31.9724
11.7351	1	1	0	31.9743
11.7401	1	1	0	31.9762
11.7451	1	1	0	31.978
11.7461	1	1	0	31.9784
11.7501	1	1	0	31.9799
11.7551	1	1	0	31.9818
11.7601	1	1	0	31.9837
11.7651	1	1	0	31.9855
11.7701	1	1	0	31.9874
11.7751	1	1	0	31.9893
11.7801	1	1	0	31.9912
11.7851	1	1	0	31.993
11.7901	1	1	0	31.9949
11.7951	1	1	0	31.9968
11.8001	1	1	0	31.9987
11.8051	1	1	0	32.0005
11.8101	1	1	0	32.0024
11.8151	1	1	0	32.0043
11.8201	1	1	0	32.0062
11.8251	1	1	0	32.008
11.8261	1	1	0	32.0084
11.8301	1	1	0	32.0099
11.8351	1	1	0	32.0118
11.8401	1	1	0	32.0137
11.8451	1	1	0	32.0155
11.8501	1	1	0	32.0174
11.8551	1	1	0	32.0193
11.8601	1	1	0	32.0211
11.8651	1	1	0	32.023
11.8701	1	1	0	32.0249
11.8751	1	1	0	32.0268
11.8801	1	1	0	32.0286
11.8851	1	1	0	32.0305
11.8901	1	1	0	32.0324
11.8951	1	1	0	32.0343
11.9001	1	1	0	32.0361
11.9051	1	1	0	32.038
11.9061	1	1	0	32.0384
11.9101	1	1	0	32.0399
11.9151	1	1	0	32.0417
11.9201	1	1	0	32.0436
11.9251	1	1	0	32.0455
11.9301	1	1	0	32.0474
11.9351	1	1	0	32.0492
11.9401	1	1	0	32.0511
11.9451	1	1	0	32.053
11.9501	1	1	0	32.0549
11.9551	1	1	0	32.0567
11.9601	1	1	0	32.0586
11.9651	1	1	0	32.0605
11.9701	1	1	0	32.0623
11.9751	1	1	0	32.0642
11.9801	1	1	0	32.0661
11.9851	1	1	0	32.068
11.9861	1	1	0	32.0683
11.9901	1	1	0	32.0698
11.9951	1	1	0	32.0717
12.0001	1	1	0	32.0736
12.0051	1	1	0	32.0755
12.0101	1	1	0	32.0773
12.0151	1	1	0	32.0792
12.0201	1	1	0	32.0811
12.0251	1	1	0	32.0829
12.0301	1	1	0	32.0848
12.0351	1	1	0	32.0867
12.0401	1	1	0	32.0886
12.0451	1	1	0	32.0904
12.0501	1	1	0	32.0923
12.0551	1	1	0	32.0942
12.0601	1	1	0	32.096
12.0651	1	1	0	32.0979
12.0661	1	1	0	32.0983
12.0701	1	1	0	32.0998
12.0751	1	1	0	32.1017
12.0801	1	1	0	32.1035
12.0851	1	1	0	32.1054
12.0901	1	1	0	32.1073
12.0951	1	1	0	32.1091
12.1001	1	1	0	32.111
12.1051	1	1	0	32.1129
12.1101	1	1	0	32.1148
12.1151	1	1	0	32.1166
12.1201	1	1	0	32.1185
12.1251	1	1	0	32.1204
12.1301	1	1	0	32.1222
12.1351	1	1	0	32.1241
12.1401	1	1	0	32.126
12.1451	1	1	0	32.1279
12.1461	1	1	0	32.1282
12.1501	1	1	0	32.1297
12.1551	1	1	0	32.1316
12.1601	1	1	0	32.1335
12.1651	1	1	0	32.1353
12.1701	1	1	0	32.1372
12.1751	1	1	0	32.1391
12.1801	1	1	0	32.1409
12.1851	1	1	0	32.1428
12.1901	1	1	0	32.1447
12.1951	1	1	0	32.1466
12.2001	1	1	0	32.1484
12.2051	1	1	0	32.1503
12.2101	1	1	0	32.1522
12.2151	1	1	0	32.154
12.2201	1	1	0	32.1559
12.2251	1	1	0	32.1578
12.2261	1	1	0	32.1582
12.2301	1	1	0	32.1596
12.2351	1	1	0	32.1615
12.2401	1	1	0	32.1634
12.2451	1	1	0	32.1653
12.2501	1	1	0	32.1671
12.2551	1	1	0	32.169
12.2601	1	1	0	32.1709
12.2651	1	1	0	32.1727
12.2701	1	1	0	32.1746
12.2751	1	1	0	32.1765
12.2801	1	1	0	32.1783
12.2851	1	1	0	32.1802
12.2901	1	1	0	32.1821
