Time(sec)	CellId	BwpId	IMSI	pathLoss(dB)
9.685	1	0	1	-95.3817
9.69	1	0	1	-95.3836
9.695	1	0	1	-95.3855
9.7	1	0	1	-95.3874
9.705	1	0	1	-95.3892
9.71	1	0	1	-95.3911
9.715	1	0	1	-95.393
9.72	1	0	1	-95.3949
9.725	1	0	1	-95.3968
9.73	1	0	1	-95.3986
9.735	1	0	1	-95.4005
9.74	1	0	1	-95.4024
9.745	1	0	1	-95.4043
9.746	1	0	1	-95.4046
9.75	1	0	1	-95.4061
9.755	1	0	1	-95.408
9.76	1	0	1	-95.4099
9.765	1	0	1	-95.4118
9.77	1	0	1	-95.4136
9.775	1	0	1	-95.4155
9.78	1	0	1	-95.4174
9.785	1	0	1	-95.4193
9.79	1	0	1	-95.4212
9.795	1	0	1	-95.423
9.8	1	0	1	-95.4249
9.805	1	0	1	-95.4268
9.81	1	0	1	-95.4287
9.815	1	0	1	-95.4306
9.82	1	0	1	-95.4324
9.825	1	0	1	-95.4343
9.826	1	0	1	-95.4347
9.83	1	0	1	-95.4362
9.835	1	0	1	-95.4381
9.84	1	0	1	-95.4399
9.845	1	0	1	-95.4418
9.85	1	0	1	-95.4437
9.855	1	0	1	-95.4456
9.86	1	0	1	-95.4475
9.865	1	0	1	-95.4493
9.87	1	0	1	-95.4512
9.875	1	0	1	-95.4531
9.88	1	0	1	-95.455
9.885	1	0	1	-95.4568
9.89	1	0	1	-95.4587
9.895	1	0	1	-95.4606
9.9	1	0	1	-95.4625
9.905	1	0	1	-95.4644
9.906	1	0	1	-95.4647
9.91	1	0	1	-95.4662
9.915	1	0	1	-95.4681
9.92	1	0	1	-95.47
9.925	1	0	1	-95.4719
9.93	1	0	1	-95.4738
9.935	1	0	1	-95.4756
9.94	1	0	1	-95.4775
9.945	1	0	1	-95.4794
9.95	1	0	1	-95.4813
9.955	1	0	1	-95.4831
9.96	1	0	1	-95.485
9.965	1	0	1	-95.4869
9.97	1	0	1	-95.4888
9.975	1	0	1	-95.4907
9.98	1	0	1	-95.4925
9.985	1	0	1	-95.4944
9.986	1	0	1	-95.4948
9.99	1	0	1	-95.4963
9.995	1	0	1	-95.4982
10	1	0	1	-95.5001
10.005	1	0	1	-95.5019
10.01	1	0	1	-95.5038
10.015	1	0	1	-95.5057
10.02	1	0	1	-95.5076
10.025	1	0	1	-95.5095
10.03	1	0	1	-95.5113
10.035	1	0	1	-95.5132
10.04	1	0	1	-95.5151
10.045	1	0	1	-95.517
10.05	1	0	1	-95.5188
10.055	1	0	1	-95.5207
10.06	1	0	1	-95.5226
10.065	1	0	1	-95.5245
10.066	1	0	1	-95.5249
10.07	1	0	1	-95.5264
10.075	1	0	1	-95.5282
10.08	1	0	1	-95.5301
10.085	1	0	1	-95.532
10.09	1	0	1	-95.5339
10.095	1	0	1	-95.5358
10.1	1	0	1	-95.5376
10.105	1	0	1	-95.5395
10.11	1	0	1	-95.5414
10.115	1	0	1	-95.5433
10.12	1	0	1	-95.5452
10.125	1	0	1	-95.547
10.13	1	0	1	-95.5489
10.135	1	0	1	-95.5508
10.14	1	0	1	-95.5527
10.145	1	0	1	-95.5546
10.146	1	0	1	-95.5549
10.15	1	0	1	-95.5564
10.155	1	0	1	-95.5583
10.16	1	0	1	-95.5602
10.165	1	0	1	-95.5621
10.17	1	0	1	-95.564
10.175	1	0	1	-95.5658
10.18	1	0	1	-95.5677
10.185	1	0	1	-95.5696
10.19	1	0	1	-95.5715
10.195	1	0	1	-95.5734
10.2	1	0	1	-95.5752
10.205	1	0	1	-95.5771
10.21	1	0	1	-95.579
10.215	1	0	1	-95.5809
10.22	1	0	1	-95.5828
10.225	1	0	1	-95.5846
10.226	1	0	1	-95.585
10.23	1	0	1	-95.5865
10.235	1	0	1	-95.5884
10.24	1	0	1	-95.5903
10.245	1	0	1	-95.5922
10.25	1	0	1	-95.594
10.255	1	0	1	-95.5959
10.26	1	0	1	-95.5978
10.265	1	0	1	-95.5997
10.27	1	0	1	-95.6016
10.275	1	0	1	-95.6034
10.28	1	0	1	-95.6053
10.285	1	0	1	-95.6072
10.29	1	0	1	-95.6091
10.295	1	0	1	-95.611
10.3	1	0	1	-95.6128
10.305	1	0	1	-95.6147
10.306	1	0	1	-95.6151
10.31	1	0	1	-95.6166
10.315	1	0	1	-95.6185
10.32	1	0	1	-95.6204
10.325	1	0	1	-95.6222
10.33	1	0	1	-95.6241
10.335	1	0	1	-95.626
10.34	1	0	1	-95.6279
10.345	1	0	1	-95.6298
10.35	1	0	1	-95.6316
10.355	1	0	1	-95.6335
10.36	1	0	1	-95.6354
10.365	1	0	1	-95.6373
10.37	1	0	1	-95.6392
10.375	1	0	1	-95.641
10.38	1	0	1	-95.6429
10.385	1	0	1	-95.6448
10.386	1	0	1	-95.6452
10.39	1	0	1	-95.6467
10.395	1	0	1	-95.6486
10.4	1	0	1	-95.6504
10.405	1	0	1	-95.6523
10.41	1	0	1	-95.6542
10.415	1	0	1	-95.6561
10.42	1	0	1	-95.658
10.425	1	0	1	-95.6598
10.43	1	0	1	-95.6617
10.435	1	0	1	-95.6636
10.44	1	0	1	-95.6655
10.445	1	0	1	-95.6674
10.45	1	0	1	-95.6692
10.455	1	0	1	-95.6711
10.46	1	0	1	-95.673
10.465	1	0	1	-95.6749
10.466	1	0	1	-95.6753
10.47	1	0	1	-95.6768
10.475	1	0	1	-95.6786
10.48	1	0	1	-95.6805
10.485	1	0	1	-95.6824
10.49	1	0	1	-95.6843
10.495	1	0	1	-95.6862
10.5	1	0	1	-95.6881
10.505	1	0	1	-95.6862
10.51	1	0	1	-95.6843
10.515	1	0	1	-95.6824
10.52	1	0	1	-95.6805
10.521	1	0	1	-95.6802
10.522	1	0	1	-95.6798
10.525	1	0	1	-95.6786
10.526	1	0	1	-95.6783
10.527	1	0	1	-95.6779
10.53	1	0	1	-95.6768
10.531	1	0	1	-95.6764
10.532	1	0	1	-95.676
10.535	1	0	1	-95.6749
10.536	1	0	1	-95.6745
10.537	1	0	1	-95.6741
10.54	1	0	1	-95.673
10.545	1	0	1	-95.6711
10.546	1	0	1	-95.6708
10.55	1	0	1	-95.6692
10.555	1	0	1	-95.6674
10.56	1	0	1	-95.6655
10.565	1	0	1	-95.6636
10.57	1	0	1	-95.6617
10.575	1	0	1	-95.6598
10.58	1	0	1	-95.658
10.585	1	0	1	-95.6561
10.59	1	0	1	-95.6542
10.595	1	0	1	-95.6523
10.6	1	0	1	-95.6504
10.605	1	0	1	-95.6486
10.61	1	0	1	-95.6467
10.615	1	0	1	-95.6448
10.62	1	0	1	-95.6429
10.625	1	0	1	-95.641
10.626	1	0	1	-95.6407
10.63	1	0	1	-95.6392
10.635	1	0	1	-95.6373
10.64	1	0	1	-95.6354
10.645	1	0	1	-95.6335
10.65	1	0	1	-95.6316
10.655	1	0	1	-95.6298
10.66	1	0	1	-95.6279
10.665	1	0	1	-95.626
10.67	1	0	1	-95.6241
10.675	1	0	1	-95.6222
10.68	1	0	1	-95.6204
10.685	1	0	1	-95.6185
10.69	1	0	1	-95.6166
10.695	1	0	1	-95.6147
10.7	1	0	1	-95.6128
10.705	1	0	1	-95.611
10.706	1	0	1	-95.6106
10.71	1	0	1	-95.6091
10.715	1	0	1	-95.6072
10.72	1	0	1	-95.6053
10.725	1	0	1	-95.6034
10.73	1	0	1	-95.6016
10.735	1	0	1	-95.5997
10.74	1	0	1	-95.5978
10.745	1	0	1	-95.5959
10.75	1	0	1	-95.594
10.755	1	0	1	-95.5922
10.76	1	0	1	-95.5903
10.765	1	0	1	-95.5884
10.77	1	0	1	-95.5865
10.775	1	0	1	-95.5846
10.78	1	0	1	-95.5828
10.785	1	0	1	-95.5809
10.786	1	0	1	-95.5805
10.79	1	0	1	-95.579
10.795	1	0	1	-95.5771
10.8	1	0	1	-95.5752
10.805	1	0	1	-95.5734
10.81	1	0	1	-95.5715
10.815	1	0	1	-95.5696
10.82	1	0	1	-95.5677
10.825	1	0	1	-95.5658
10.83	1	0	1	-95.564
10.835	1	0	1	-95.5621
10.84	1	0	1	-95.5602
10.845	1	0	1	-95.5583
10.85	1	0	1	-95.5564
10.855	1	0	1	-95.5546
10.86	1	0	1	-95.5527
10.865	1	0	1	-95.5508
10.866	1	0	1	-95.5504
10.87	1	0	1	-95.5489
10.875	1	0	1	-95.547
10.88	1	0	1	-95.5452
10.885	1	0	1	-95.5433
10.89	1	0	1	-95.5414
10.895	1	0	1	-95.5395
10.9	1	0	1	-95.5376
10.905	1	0	1	-95.5358
10.91	1	0	1	-95.5339
10.915	1	0	1	-95.532
10.92	1	0	1	-95.5301
10.925	1	0	1	-95.5282
10.93	1	0	1	-95.5264
10.935	1	0	1	-95.5245
10.94	1	0	1	-95.5226
10.945	1	0	1	-95.5207
10.946	1	0	1	-95.5203
10.95	1	0	1	-95.5188
10.955	1	0	1	-95.517
10.96	1	0	1	-95.5151
10.965	1	0	1	-95.5132
10.97	1	0	1	-95.5113
10.975	1	0	1	-95.5095
10.98	1	0	1	-95.5076
10.985	1	0	1	-95.5057
10.99	1	0	1	-95.5038
10.995	1	0	1	-95.5019
11	1	0	1	-95.5001
11.005	1	0	1	-95.4982
11.01	1	0	1	-95.4963
11.015	1	0	1	-95.4944
11.02	1	0	1	-95.4925
11.025	1	0	1	-95.4907
11.026	1	0	1	-95.4903
11.03	1	0	1	-95.4888
11.035	1	0	1	-95.4869
11.04	1	0	1	-95.485
11.045	1	0	1	-95.4831
11.05	1	0	1	-95.4813
11.055	1	0	1	-95.4794
11.06	1	0	1	-95.4775
11.065	1	0	1	-95.4756
11.07	1	0	1	-95.4738
11.075	1	0	1	-95.4719
11.08	1	0	1	-95.47
11.085	1	0	1	-95.4681
11.09	1	0	1	-95.4662
11.095	1	0	1	-95.4644
11.1	1	0	1	-95.4625
11.105	1	0	1	-95.4606
11.106	1	0	1	-95.4602
11.11	1	0	1	-95.4587
11.115	1	0	1	-95.4568
11.12	1	0	1	-95.455
11.125	1	0	1	-95.4531
11.13	1	0	1	-95.4512
11.135	1	0	1	-95.4493
11.14	1	0	1	-95.4475
11.145	1	0	1	-95.4456
11.15	1	0	1	-95.4437
11.155	1	0	1	-95.4418
11.16	1	0	1	-95.4399
11.165	1	0	1	-95.4381
11.17	1	0	1	-95.4362
11.175	1	0	1	-95.4343
11.18	1	0	1	-95.4324
11.185	1	0	1	-95.4306
11.186	1	0	1	-95.4302
11.19	1	0	1	-95.4287
11.195	1	0	1	-95.4268
11.2	1	0	1	-95.4249
11.205	1	0	1	-95.423
11.21	1	0	1	-95.4212
11.215	1	0	1	-95.4193
11.22	1	0	1	-95.4174
11.225	1	0	1	-95.4155
11.23	1	0	1	-95.4136
11.235	1	0	1	-95.4118
11.24	1	0	1	-95.4099
11.245	1	0	1	-95.408
11.25	1	0	1	-95.4061
11.255	1	0	1	-95.4043
11.26	1	0	1	-95.4024
11.265	1	0	1	-95.4005
11.266	1	0	1	-95.4001
11.27	1	0	1	-95.3986
11.275	1	0	1	-95.3968
11.28	1	0	1	-95.3949
11.285	1	0	1	-95.393
11.29	1	0	1	-95.3911
11.295	1	0	1	-95.3892
11.3	1	0	1	-95.3874
11.305	1	0	1	-95.3855
11.31	1	0	1	-95.3836
11.315	1	0	1	-95.3817
11.32	1	0	1	-95.3799
11.325	1	0	1	-95.378
11.33	1	0	1	-95.3761
11.335	1	0	1	-95.3742
11.34	1	0	1	-95.3723
11.345	1	0	1	-95.3705
11.346	1	0	1	-95.3701
11.35	1	0	1	-95.3686
11.355	1	0	1	-95.3667
11.36	1	0	1	-95.3648
11.365	1	0	1	-95.363
11.37	1	0	1	-95.3611
11.375	1	0	1	-95.3592
11.38	1	0	1	-95.3573
11.385	1	0	1	-95.3555
11.39	1	0	1	-95.3536
11.395	1	0	1	-95.3517
11.4	1	0	1	-95.3498
11.405	1	0	1	-95.3479
11.41	1	0	1	-95.3461
11.415	1	0	1	-95.3442
11.42	1	0	1	-95.3423
11.425	1	0	1	-95.3404
11.426	1	0	1	-95.3401
11.43	1	0	1	-95.3386
11.435	1	0	1	-95.3367
11.44	1	0	1	-95.3348
11.445	1	0	1	-95.3329
11.45	1	0	1	-95.3311
11.455	1	0	1	-95.3292
11.46	1	0	1	-95.3273
11.465	1	0	1	-95.3254
11.47	1	0	1	-95.3236
11.475	1	0	1	-95.3217
11.48	1	0	1	-95.3198
11.485	1	0	1	-95.3179
11.49	1	0	1	-95.316
11.495	1	0	1	-95.3142
11.5	1	0	1	-95.3123
11.505	1	0	1	-95.3104
11.506	1	0	1	-95.31
11.51	1	0	1	-95.3085
11.515	1	0	1	-95.3067
11.52	1	0	1	-95.3048
11.525	1	0	1	-95.3029
11.53	1	0	1	-95.301
11.535	1	0	1	-95.2992
11.54	1	0	1	-95.2973
11.545	1	0	1	-95.2954
11.55	1	0	1	-95.2935
11.555	1	0	1	-95.2917
11.56	1	0	1	-95.2898
11.565	1	0	1	-95.2879
11.57	1	0	1	-95.286
11.575	1	0	1	-95.2842
11.58	1	0	1	-95.2823
11.585	1	0	1	-95.2804
11.586	1	0	1	-95.28
11.59	1	0	1	-95.2785
11.595	1	0	1	-95.2767
11.6	1	0	1	-95.2748
11.605	1	0	1	-95.2729
11.61	1	0	1	-95.271
11.615	1	0	1	-95.2692
11.62	1	0	1	-95.2673
11.625	1	0	1	-95.2654
11.63	1	0	1	-95.2635
11.635	1	0	1	-95.2617
11.64	1	0	1	-95.2598
11.645	1	0	1	-95.2579
11.65	1	0	1	-95.256
11.655	1	0	1	-95.2542
11.66	1	0	1	-95.2523
11.665	1	0	1	-95.2504
11.666	1	0	1	-95.25
11.67	1	0	1	-95.2485
11.675	1	0	1	-95.2467
11.68	1	0	1	-95.2448
11.685	1	0	1	-95.2429
11.69	1	0	1	-95.241
11.695	1	0	1	-95.2392
11.7	1	0	1	-95.2373
11.705	1	0	1	-95.2354
11.71	1	0	1	-95.2335
11.715	1	0	1	-95.2317
11.72	1	0	1	-95.2298
11.725	1	0	1	-95.2279
11.73	1	0	1	-95.226
11.735	1	0	1	-95.2242
11.74	1	0	1	-95.2223
11.745	1	0	1	-95.2204
11.746	1	0	1	-95.22
11.75	1	0	1	-95.2185
11.755	1	0	1	-95.2167
11.76	1	0	1	-95.2148
11.765	1	0	1	-95.2129
11.77	1	0	1	-95.211
11.775	1	0	1	-95.2092
11.78	1	0	1	-95.2073
11.785	1	0	1	-95.2054
11.79	1	0	1	-95.2035
11.795	1	0	1	-95.2017
11.8	1	0	1	-95.1998
11.805	1	0	1	-95.1979
11.81	1	0	1	-95.196
11.815	1	0	1	-95.1942
11.82	1	0	1	-95.1923
11.825	1	0	1	-95.1904
11.826	1	0	1	-95.1901
11.83	1	0	1	-95.1886
11.835	1	0	1	-95.1867
11.84	1	0	1	-95.1848
11.845	1	0	1	-95.1829
11.85	1	0	1	-95.1811
11.855	1	0	1	-95.1792
11.86	1	0	1	-95.1773
11.865	1	0	1	-95.1754
11.87	1	0	1	-95.1736
11.875	1	0	1	-95.1717
11.88	1	0	1	-95.1698
11.885	1	0	1	-95.1679
11.89	1	0	1	-95.1661
11.895	1	0	1	-95.1642
11.9	1	0	1	-95.1623
11.905	1	0	1	-95.1605
11.906	1	0	1	-95.1601
11.91	1	0	1	-95.1586
11.915	1	0	1	-95.1567
11.92	1	0	1	-95.1548
11.925	1	0	1	-95.153
11.93	1	0	1	-95.1511
11.935	1	0	1	-95.1492
11.94	1	0	1	-95.1473
11.945	1	0	1	-95.1455
11.95	1	0	1	-95.1436
11.955	1	0	1	-95.1417
11.96	1	0	1	-95.1399
11.965	1	0	1	-95.138
11.97	1	0	1	-95.1361
11.975	1	0	1	-95.1342
11.98	1	0	1	-95.1324
11.985	1	0	1	-95.1305
11.986	1	0	1	-95.1301
11.99	1	0	1	-95.1286
11.995	1	0	1	-95.1268
12	1	0	1	-95.1249
12.005	1	0	1	-95.123
12.01	1	0	1	-95.1211
12.015	1	0	1	-95.1193
12.02	1	0	1	-95.1174
12.025	1	0	1	-95.1155
12.03	1	0	1	-95.1136
12.035	1	0	1	-95.1118
12.04	1	0	1	-95.1099
12.045	1	0	1	-95.108
12.05	1	0	1	-95.1062
12.055	1	0	1	-95.1043
12.06	1	0	1	-95.1024
12.065	1	0	1	-95.1005
12.066	1	0	1	-95.1002
12.07	1	0	1	-95.0987
12.075	1	0	1	-95.0968
12.08	1	0	1	-95.0949
12.085	1	0	1	-95.0931
12.09	1	0	1	-95.0912
12.095	1	0	1	-95.0893
12.1	1	0	1	-95.0874
12.105	1	0	1	-95.0856
12.11	1	0	1	-95.0837
12.115	1	0	1	-95.0818
12.12	1	0	1	-95.08
12.125	1	0	1	-95.0781
12.13	1	0	1	-95.0762
12.135	1	0	1	-95.0743
12.14	1	0	1	-95.0725
12.145	1	0	1	-95.0706
12.146	1	0	1	-95.0702
12.15	1	0	1	-95.0687
12.155	1	0	1	-95.0669
12.16	1	0	1	-95.065
12.165	1	0	1	-95.0631
12.17	1	0	1	-95.0613
12.175	1	0	1	-95.0594
12.18	1	0	1	-95.0575
12.185	1	0	1	-95.0556
12.19	1	0	1	-95.0538
12.195	1	0	1	-95.0519
12.2	1	0	1	-95.05
12.205	1	0	1	-95.0482
12.21	1	0	1	-95.0463
12.215	1	0	1	-95.0444
12.22	1	0	1	-95.0426
12.225	1	0	1	-95.0407
12.226	1	0	1	-95.0403
12.23	1	0	1	-95.0388
12.235	1	0	1	-95.0369
12.24	1	0	1	-95.0351
12.245	1	0	1	-95.0332
12.25	1	0	1	-95.0313
12.255	1	0	1	-95.0295
12.26	1	0	1	-95.0276
12.265	1	0	1	-95.0257
12.27	1	0	1	-95.0239
12.275	1	0	1	-95.022
12.28	1	0	1	-95.0201
12.285	1	0	1	-95.0182
12.29	1	0	1	-95.0164
12.295	1	0	1	-95.0145
12.3	1	0	1	-95.0126
12.305	1	0	1	-95.0108
12.306	1	0	1	-95.0104
12.31	1	0	1	-95.0089
12.315	1	0	1	-95.007
12.32	1	0	1	-95.0052
12.325	1	0	1	-95.0033
12.33	1	0	1	-95.0014
12.335	1	0	1	-94.9996
12.34	1	0	1	-94.9977
12.345	1	0	1	-94.9958
12.35	1	0	1	-94.994
12.355	1	0	1	-94.9921
12.36	1	0	1	-94.9902
12.365	1	0	1	-94.9883
12.37	1	0	1	-94.9865
12.375	1	0	1	-94.9846
12.38	1	0	1	-94.9827
12.385	1	0	1	-94.9809
12.386	1	0	1	-94.9805
12.39	1	0	1	-94.979
12.395	1	0	1	-94.9771
12.4	1	0	1	-94.9753
12.405	1	0	1	-94.9734
12.41	1	0	1	-94.9715
12.415	1	0	1	-94.9697
12.42	1	0	1	-94.9678
12.425	1	0	1	-94.9659
12.43	1	0	1	-94.9641
12.435	1	0	1	-94.9622
12.44	1	0	1	-94.9603
12.445	1	0	1	-94.9585
12.45	1	0	1	-94.9566
12.455	1	0	1	-94.9547
12.46	1	0	1	-94.9529
12.465	1	0	1	-94.951
12.466	1	0	1	-94.9506
12.47	1	0	1	-94.9491
12.475	1	0	1	-94.9473
12.48	1	0	1	-94.9454
12.485	1	0	1	-94.9435
12.49	1	0	1	-94.9417
12.495	1	0	1	-94.9398
12.5	1	0	1	-94.9379
12.505	1	0	1	-94.936
12.51	1	0	1	-94.9342
12.515	1	0	1	-94.9323
12.52	1	0	1	-94.9304
12.525	1	0	1	-94.9286
12.53	1	0	1	-94.9267
12.531	1	0	1	-94.9263
12.535	1	0	1	-94.9248
12.536	1	0	1	-94.9245
12.54	1	0	1	-94.923
12.541	1	0	1	-94.9226
12.545	1	0	1	-94.9211
12.546	1	0	1	-94.9207
12.55	1	0	1	-94.9192
12.555	1	0	1	-94.9174
12.557	1	0	1	-94.9166
12.56	1	0	1	-94.9155
12.562	1	0	1	-94.9148
12.565	1	0	1	-94.9137
12.568	1	0	1	-94.9125
12.569	1	0	1	-94.9122
12.57	1	0	1	-94.9118
12.574	1	0	1	-94.9103
12.575	1	0	1	-94.9099
12.58	1	0	1	-94.9081
12.585	1	0	1	-94.9062
12.59	1	0	1	-94.9043
12.595	1	0	1	-94.9025
12.6	1	0	1	-94.9006
12.605	1	0	1	-94.8987
12.61	1	0	1	-94.8969
12.615	1	0	1	-94.895
12.62	1	0	1	-94.8931
12.625	1	0	1	-94.8913
12.626	1	0	1	-94.8909
12.63	1	0	1	-94.8894
12.635	1	0	1	-94.8875
12.64	1	0	1	-94.8857
12.645	1	0	1	-94.8838
12.65	1	0	1	-94.8819
12.655	1	0	1	-94.8801
12.66	1	0	1	-94.8782
12.665	1	0	1	-94.8763
12.67	1	0	1	-94.8745
12.675	1	0	1	-94.8726
12.68	1	0	1	-94.8707
12.685	1	0	1	-94.8689
12.69	1	0	1	-94.867
12.695	1	0	1	-94.8652
12.7	1	0	1	-94.8633
12.705	1	0	1	-94.8614
12.706	1	0	1	-94.861
12.71	1	0	1	-94.8596
12.715	1	0	1	-94.8577
12.72	1	0	1	-94.8558
12.725	1	0	1	-94.854
12.73	1	0	1	-94.8521
12.735	1	0	1	-94.8502
12.74	1	0	1	-94.8484
12.745	1	0	1	-94.8465
12.75	1	0	1	-94.8446
12.755	1	0	1	-94.8428
12.76	1	0	1	-94.8409
12.765	1	0	1	-94.8391
12.77	1	0	1	-94.8372
12.775	1	0	1	-94.8353
12.78	1	0	1	-94.8335
12.785	1	0	1	-94.8316
12.786	1	0	1	-94.8312
12.79	1	0	1	-94.8297
12.795	1	0	1	-94.8279
12.8	1	0	1	-94.826
12.805	1	0	1	-94.8241
12.81	1	0	1	-94.8223
12.815	1	0	1	-94.8204
12.82	1	0	1	-94.8186
12.825	1	0	1	-94.8167
12.83	1	0	1	-94.8148
12.835	1	0	1	-94.813
12.84	1	0	1	-94.8111
12.845	1	0	1	-94.8092
12.85	1	0	1	-94.8074
12.855	1	0	1	-94.8055
12.86	1	0	1	-94.8037
12.865	1	0	1	-94.8018
12.866	1	0	1	-94.8014
12.87	1	0	1	-94.7999
12.875	1	0	1	-94.7981
12.88	1	0	1	-94.7962
12.885	1	0	1	-94.7943
12.89	1	0	1	-94.7925
12.895	1	0	1	-94.7906
12.9	1	0	1	-94.7888
12.905	1	0	1	-94.7869
12.91	1	0	1	-94.785
12.915	1	0	1	-94.7832
12.92	1	0	1	-94.7813
12.925	1	0	1	-94.7794
12.93	1	0	1	-94.7776
12.935	1	0	1	-94.7757
12.94	1	0	1	-94.7739
12.945	1	0	1	-94.772
12.946	1	0	1	-94.7716
12.95	1	0	1	-94.7701
12.955	1	0	1	-94.7683
12.96	1	0	1	-94.7664
12.965	1	0	1	-94.7646
12.97	1	0	1	-94.7627
12.975	1	0	1	-94.7608
12.98	1	0	1	-94.759
12.985	1	0	1	-94.7571
12.99	1	0	1	-94.7552
12.995	1	0	1	-94.7534
13	1	0	1	-94.7515
13.005	1	0	1	-94.7497
13.01	1	0	1	-94.7478
13.015	1	0	1	-94.7459
13.02	1	0	1	-94.7441
13.025	1	0	1	-94.7422
13.026	1	0	1	-94.7419
13.03	1	0	1	-94.7404
13.035	1	0	1	-94.7385
13.04	1	0	1	-94.7366
13.045	1	0	1	-94.7348
13.05	1	0	1	-94.7329
13.055	1	0	1	-94.7311
13.06	1	0	1	-94.7292
13.065	1	0	1	-94.7273
13.07	1	0	1	-94.7255
13.075	1	0	1	-94.7236
13.08	1	0	1	-94.7218
13.085	1	0	1	-94.7199
13.09	1	0	1	-94.718
13.095	1	0	1	-94.7162
13.1	1	0	1	-94.7143
13.105	1	0	1	-94.7125
13.106	1	0	1	-94.7121
13.11	1	0	1	-94.7106
13.115	1	0	1	-94.7088
13.12	1	0	1	-94.7069
13.125	1	0	1	-94.705
13.13	1	0	1	-94.7032
13.135	1	0	1	-94.7013
13.14	1	0	1	-94.6995
13.145	1	0	1	-94.6976
13.15	1	0	1	-94.6957
13.155	1	0	1	-94.6939
13.16	1	0	1	-94.692
13.165	1	0	1	-94.6902
13.17	1	0	1	-94.6883
13.175	1	0	1	-94.6865
13.18	1	0	1	-94.6846
13.185	1	0	1	-94.6827
13.186	1	0	1	-94.6824
13.19	1	0	1	-94.6809
13.195	1	0	1	-94.679
13.2	1	0	1	-94.6772
13.205	1	0	1	-94.6753
13.21	1	0	1	-94.6734
13.215	1	0	1	-94.6716
13.22	1	0	1	-94.6697
13.225	1	0	1	-94.6679
13.23	1	0	1	-94.666
13.235	1	0	1	-94.6642
13.24	1	0	1	-94.6623
13.245	1	0	1	-94.6604
13.25	1	0	1	-94.6586
13.255	1	0	1	-94.6567
13.26	1	0	1	-94.6549
13.265	1	0	1	-94.653
13.266	1	0	1	-94.6526
13.27	1	0	1	-94.6512
13.275	1	0	1	-94.6493
13.28	1	0	1	-94.6474
13.285	1	0	1	-94.6456
13.29	1	0	1	-94.6437
13.295	1	0	1	-94.6419
13.3	1	0	1	-94.64
13.305	1	0	1	-94.6382
13.31	1	0	1	-94.6363
13.315	1	0	1	-94.6345
13.32	1	0	1	-94.6326
13.325	1	0	1	-94.6307
13.33	1	0	1	-94.6289
13.335	1	0	1	-94.627
13.34	1	0	1	-94.6252
13.345	1	0	1	-94.6233
13.346	1	0	1	-94.6229
13.35	1	0	1	-94.6215
13.355	1	0	1	-94.6196
13.36	1	0	1	-94.6178
13.365	1	0	1	-94.6159
13.37	1	0	1	-94.614
13.375	1	0	1	-94.6122
13.38	1	0	1	-94.6103
13.385	1	0	1	-94.6085
13.39	1	0	1	-94.6066
13.395	1	0	1	-94.6048
13.4	1	0	1	-94.6029
13.405	1	0	1	-94.6011
13.41	1	0	1	-94.5992
13.415	1	0	1	-94.5974
13.42	1	0	1	-94.5955
13.425	1	0	1	-94.5936
13.426	1	0	1	-94.5933
13.43	1	0	1	-94.5918
13.435	1	0	1	-94.5899
13.44	1	0	1	-94.5881
13.445	1	0	1	-94.5862
13.45	1	0	1	-94.5844
13.455	1	0	1	-94.5825
13.46	1	0	1	-94.5807
13.465	1	0	1	-94.5788
13.47	1	0	1	-94.577
13.475	1	0	1	-94.5751
13.48	1	0	1	-94.5733
13.485	1	0	1	-94.5714
13.49	1	0	1	-94.5695
13.495	1	0	1	-94.5677
13.5	1	0	1	-94.5658
13.505	1	0	1	-94.564
13.506	1	0	1	-94.5636
13.51	1	0	1	-94.5621
13.515	1	0	1	-94.5603
13.52	1	0	1	-94.5584
13.525	1	0	1	-94.5566
13.53	1	0	1	-94.5547
13.535	1	0	1	-94.5529
13.54	1	0	1	-94.551
13.545	1	0	1	-94.5492
13.55	1	0	1	-94.5473
13.555	1	0	1	-94.5455
13.56	1	0	1	-94.5436
13.565	1	0	1	-94.5418
13.57	1	0	1	-94.5399
13.575	1	0	1	-94.5381
13.58	1	0	1	-94.5362
13.585	1	0	1	-94.5343
13.586	1	0	1	-94.534
13.59	1	0	1	-94.5325
13.595	1	0	1	-94.5306
13.6	1	0	1	-94.5288
13.605	1	0	1	-94.5269
13.61	1	0	1	-94.5251
13.615	1	0	1	-94.5232
13.62	1	0	1	-94.5214
13.625	1	0	1	-94.5195
13.63	1	0	1	-94.5177
13.635	1	0	1	-94.5158
13.64	1	0	1	-94.514
13.645	1	0	1	-94.5121
13.65	1	0	1	-94.5103
13.655	1	0	1	-94.5084
13.66	1	0	1	-94.5066
13.665	1	0	1	-94.5047
13.666	1	0	1	-94.5044
13.67	1	0	1	-94.5029
13.675	1	0	1	-94.501
13.68	1	0	1	-94.4992
13.685	1	0	1	-94.4973
13.69	1	0	1	-94.4955
13.695	1	0	1	-94.4936
13.7	1	0	1	-94.4918
13.705	1	0	1	-94.4899
13.71	1	0	1	-94.4881
13.715	1	0	1	-94.4862
13.72	1	0	1	-94.4844
13.725	1	0	1	-94.4825
13.73	1	0	1	-94.4807
13.735	1	0	1	-94.4788
13.74	1	0	1	-94.477
13.745	1	0	1	-94.4751
