Time	Entity	Frame	SF	Slot	nodeId	RNTI	bwpId	MsgType
6.47507	UE  PHY Rxed	647	5	0	1	1	0	SIB1
6.48007	UE  PHY Rxed	648	0	0	1	1	0	MIB
6.48507	UE  PHY Rxed	648	5	0	1	1	0	SIB1
6.49007	UE  PHY Rxed	649	0	0	1	1	0	MIB
6.49507	UE  PHY Rxed	649	5	0	1	1	0	SIB1
6.50007	UE  PHY Rxed	650	0	0	1	1	0	MIB
6.50507	UE  PHY Rxed	650	5	0	1	1	0	SIB1
6.50507	UE  PHY Rxed	650	5	0	1	1	0	UL_DCI
6.51007	UE  PHY Rxed	651	0	0	1	1	0	MIB
6.51107	UE  PHY Rxed	651	1	0	1	1	0	UL_DCI
6.51207	UE  PHY Rxed	651	2	0	1	1	0	UL_DCI
6.51507	UE  PHY Rxed	651	5	0	1	1	0	SIB1
6.51707	UE  PHY Rxed	651	7	0	1	1	0	UL_DCI
6.52007	UE  PHY Rxed	652	0	0	1	1	0	MIB
6.52507	UE  PHY Rxed	652	5	0	1	1	0	SIB1
6.53007	UE  PHY Rxed	653	0	0	1	1	0	MIB
6.53507	UE  PHY Rxed	653	5	0	1	1	0	SIB1
6.54007	UE  PHY Rxed	654	0	0	1	1	0	MIB
6.54507	UE  PHY Rxed	654	5	0	1	1	0	SIB1
6.54607	UE  PHY Rxed	654	6	0	1	1	0	UL_DCI
6.55007	UE  PHY Rxed	655	0	0	1	1	0	MIB
6.55507	UE  PHY Rxed	655	5	0	1	1	0	SIB1
6.56007	UE  PHY Rxed	656	0	0	1	1	0	MIB
6.56507	UE  PHY Rxed	656	5	0	1	1	0	SIB1
6.57007	UE  PHY Rxed	657	0	0	1	1	0	MIB
6.57507	UE  PHY Rxed	657	5	0	1	1	0	SIB1
6.58007	UE  PHY Rxed	658	0	0	1	1	0	MIB
6.58507	UE  PHY Rxed	658	5	0	1	1	0	SIB1
6.59007	UE  PHY Rxed	659	0	0	1	1	0	MIB
6.59507	UE  PHY Rxed	659	5	0	1	1	0	SIB1
6.60007	UE  PHY Rxed	660	0	0	1	1	0	MIB
6.60507	UE  PHY Rxed	660	5	0	1	1	0	SIB1
6.61007	UE  PHY Rxed	661	0	0	1	1	0	MIB
6.61507	UE  PHY Rxed	661	5	0	1	1	0	SIB1
6.62007	UE  PHY Rxed	662	0	0	1	1	0	MIB
6.62507	UE  PHY Rxed	662	5	0	1	1	0	SIB1
6.62607	UE  PHY Rxed	662	6	0	1	1	0	UL_DCI
6.63007	UE  PHY Rxed	663	0	0	1	1	0	MIB
6.63507	UE  PHY Rxed	663	5	0	1	1	0	SIB1
6.64007	UE  PHY Rxed	664	0	0	1	1	0	MIB
6.64507	UE  PHY Rxed	664	5	0	1	1	0	SIB1
6.65007	UE  PHY Rxed	665	0	0	1	1	0	MIB
6.65507	UE  PHY Rxed	665	5	0	1	1	0	SIB1
6.66007	UE  PHY Rxed	666	0	0	1	1	0	MIB
6.66507	UE  PHY Rxed	666	5	0	1	1	0	SIB1
6.67007	UE  PHY Rxed	667	0	0	1	1	0	MIB
6.67507	UE  PHY Rxed	667	5	0	1	1	0	SIB1
6.68007	UE  PHY Rxed	668	0	0	1	1	0	MIB
6.68507	UE  PHY Rxed	668	5	0	1	1	0	SIB1
6.69007	UE  PHY Rxed	669	0	0	1	1	0	MIB
6.69507	UE  PHY Rxed	669	5	0	1	1	0	SIB1
6.70007	UE  PHY Rxed	670	0	0	1	1	0	MIB
6.70507	UE  PHY Rxed	670	5	0	1	1	0	SIB1
6.70607	UE  PHY Rxed	670	6	0	1	1	0	UL_DCI
6.71007	UE  PHY Rxed	671	0	0	1	1	0	MIB
6.71507	UE  PHY Rxed	671	5	0	1	1	0	SIB1
